filepath,label,class_name
data/raw/food101/food-101/images/apple_pie/2421227.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1874325.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1581291.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/908367.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2602468.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1854241.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3910026.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/235537.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/939246.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1177254.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3720779.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2606415.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2109273.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2235729.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3671998.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1133267.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3636185.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2110106.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/715180.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3273568.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2708417.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2666921.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2447106.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/661475.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2764778.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2683315.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1919827.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3079946.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1295996.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3545924.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2374771.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/925525.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2769470.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3897758.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/913161.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2114765.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/1420227.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2799681.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2383378.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2934928.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2110985.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3521500.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/3175105.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/812047.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2523219.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/2304784.jpg,0,apple_pie
data/raw/food101/food-101/images/apple_pie/127721.jpg,0,apple_pie
